ID,GENENAME
ENSMUST00000180301.1,Gm23648
ENSMUST00000180303.1,AC124606.1
ENSMUST00000180304.1,1110059E24Rik
ENSMUST00000180305.1,Tnfaip8
ENSMUST00000180306.1,Rnpepl1
ENSMUST00000180307.1,Gm23190
ENSMUST00000180308.2,Flg
ENSMUST00000180309.1,Gm21917
ENSMUST00000180310.1,Gm21708
ENSMUST00000180312.1,Snord116l11
ENSMUST00000180314.1,Gm24570
ENSMUST00000180315.1,Gm24654
ENSMUST00000180317.1,Gm25873
ENSMUST00000180318.1,Gm21425
ENSMUST00000180319.1,Gm6113
ENSMUST00000180321.2,Gm9726
ENSMUST00000180322.1,Tceanc
ENSMUST00000180323.1,Gm12613
ENSMUST00000180324.1,Gm20806
ENSMUST00000180325.1,Gm26436
ENSMUST00000180326.1,Gm22418
ENSMUST00000180327.7,Ankrd44
ENSMUST00000180329.1,Gm20937
ENSMUST00000180331.1,Gm24969
ENSMUST00000180332.1,Gm20896
ENSMUST00000180334.1,n-R5s124
ENSMUST00000180335.1,Gm14595
ENSMUST00000180336.1,Zfp853
ENSMUST00000180339.7,4931406C07Rik
ENSMUST00000180341.1,Hnrnpf
ENSMUST00000180342.1,Gm23862
ENSMUST00000180343.1,Gm25947
ENSMUST00000180344.7,Gm10487
ENSMUST00000180345.1,Gm25284
ENSMUST00000180346.1,Gm22128
ENSMUST00000180347.1,Gm13696
ENSMUST00000180350.2,Scamp4
ENSMUST00000180352.1,Gm20821
ENSMUST00000180353.1,Sox1
ENSMUST00000180354.1,Gm23689
ENSMUST00000180355.2,Gm20796
ENSMUST00000180356.1,Gm22391
ENSMUST00000180357.1,Gm15100
ENSMUST00000180358.2,Polr3d
ENSMUST00000180359.7,Abhd4
ENSMUST00000180360.7,Ehbp1
ENSMUST00000180362.7,Gnas
ENSMUST00000180364.2,Mir669a-7
ENSMUST00000180365.8,Yipf2
ENSMUST00000180367.1,Gm23148
ENSMUST00000180369.1,Rpp14
ENSMUST00000180371.1,Lncenc1
ENSMUST00000180372.1,Gm20914
ENSMUST00000180373.2,Gm21679
ENSMUST00000180374.2,0610025J13Rik
ENSMUST00000180375.7,Metap2
ENSMUST00000180376.7,Fam193a
ENSMUST00000180377.8,Dleu2
ENSMUST00000180378.1,Gm6345
ENSMUST00000180379.3,2310001H17Rik
ENSMUST00000180380.2,Trav13-4-dv7
ENSMUST00000180382.2,D030068K23Rik
ENSMUST00000180383.1,Gm26594
ENSMUST00000180384.2,Crtam
ENSMUST00000180385.1,2900076A07Rik
ENSMUST00000180386.1,Gm26614
ENSMUST00000180387.2,Gm2115
ENSMUST00000180388.1,Rpgrip1
ENSMUST00000180390.1,D330041H03Rik
ENSMUST00000180391.1,4933406C10Rik
ENSMUST00000180392.7,Metap2
ENSMUST00000180393.1,C130032M10Rik
ENSMUST00000180394.1,Ssh2
ENSMUST00000180396.1,Rps18-ps4
ENSMUST00000180397.2,1700039M10Rik
ENSMUST00000180398.1,Gm19791
ENSMUST00000180399.7,Gm26552
ENSMUST00000180403.2,Gm26806
ENSMUST00000180404.7,5031434O11Rik
ENSMUST00000180406.1,Gm26748
ENSMUST00000180408.1,E230013L22Rik
ENSMUST00000180409.1,9330111N05Rik
ENSMUST00000180411.2,Gm17491
ENSMUST00000180412.2,A930038B10Rik
ENSMUST00000180413.1,Gm26621
ENSMUST00000180414.1,Gm26866
ENSMUST00000180415.1,Gm5523
ENSMUST00000180417.7,Emc8
ENSMUST00000180418.1,Gm26854
ENSMUST00000180419.1,Gm16845
ENSMUST00000180420.2,Mir205hg
ENSMUST00000180421.2,A730020E08Rik
ENSMUST00000180422.1,Gm9625
ENSMUST00000180423.5,Gm26671
ENSMUST00000180424.2,Gm26708
ENSMUST00000180425.1,Gm26736
ENSMUST00000180426.2,Gm26881
ENSMUST00000180427.1,Gm6999
ENSMUST00000180428.2,Gm26692
ENSMUST00000180429.2,Gm26670
ENSMUST00000180430.1,Ksr2
ENSMUST00000180432.8,Pvt1
ENSMUST00000180433.1,Rpgrip1
ENSMUST00000180434.1,Gm26724
ENSMUST00000180436.1,Ascl5
ENSMUST00000180438.1,Jsrp1
ENSMUST00000180440.1,Rpl31-ps23
ENSMUST00000180441.1,AU022754
ENSMUST00000180442.2,4833407H14Rik
ENSMUST00000180443.2,Gm26542
ENSMUST00000180444.1,4930455B14Rik
ENSMUST00000180445.2,9330175E14Rik
ENSMUST00000180446.1,Gm26817
ENSMUST00000180447.1,Gm3510
ENSMUST00000180448.2,Gse1
ENSMUST00000180449.1,Gm6723
ENSMUST00000180450.1,Gm26910
ENSMUST00000180452.7,Gm26555
ENSMUST00000180453.1,Cyp2d41-ps
ENSMUST00000180455.1,Gm26654
ENSMUST00000180456.1,Gm26740
ENSMUST00000180457.1,C920009B18Rik
ENSMUST00000180458.8,Tunar
ENSMUST00000180459.2,Eif3c
ENSMUST00000180460.1,D130017N08Rik
ENSMUST00000180461.1,Senp1
ENSMUST00000180462.1,Gm26630
ENSMUST00000180463.2,Rd3
ENSMUST00000180464.1,Gm26596
ENSMUST00000180468.1,Gm26510
ENSMUST00000180469.1,Gm26769
ENSMUST00000180470.1,Gm20033
ENSMUST00000180471.2,Gm26691
ENSMUST00000180472.1,Gm26771
ENSMUST00000180473.1,Gm26741
ENSMUST00000180474.3,Gm26787
ENSMUST00000180475.1,Gm18828
ENSMUST00000180476.2,Usp35
ENSMUST00000180478.1,Gm3764
ENSMUST00000180484.7,Rpgrip1
ENSMUST00000180485.1,Gm26838
ENSMUST00000180486.7,A530083I20Rik
ENSMUST00000180487.1,9130213A22Rik
ENSMUST00000180488.7,B230323A14Rik
ENSMUST00000180489.8,Mirt1
ENSMUST00000180490.2,4930578M01Rik
ENSMUST00000180491.1,6430562O15Rik
ENSMUST00000180495.7,Gm19705
ENSMUST00000180496.1,Gm26568
ENSMUST00000180498.1,Nkain1
ENSMUST00000180500.7,Rpgrip1
ENSMUST00000180501.1,Gm26886
ENSMUST00000180502.7,Zfp850
ENSMUST00000180503.2,Tunar
ENSMUST00000180504.1,Rps19-ps13
ENSMUST00000180505.2,Gm10814
ENSMUST00000180507.1,Zfp493
ENSMUST00000180508.7,4933406F09Rik
ENSMUST00000180509.8,G730013B05Rik
ENSMUST00000180513.1,Rpgrip1
ENSMUST00000180514.1,Plxnc1
ENSMUST00000180515.1,C430042M11Rik
ENSMUST00000180516.2,Gm10544
ENSMUST00000180517.2,Gm16938
ENSMUST00000180518.1,Gm2093
ENSMUST00000180519.1,F630040K05Rik
ENSMUST00000180520.1,Gm26622
ENSMUST00000180521.1,1810049J17Rik
ENSMUST00000180524.7,D030068K23Rik
ENSMUST00000180526.1,Zfa-ps
ENSMUST00000180527.1,4930540M05Rik
ENSMUST00000180529.1,B230208H11Rik
ENSMUST00000180530.2,A330094K24Rik
ENSMUST00000180531.1,Senp1
ENSMUST00000180532.1,Gm6055
ENSMUST00000180533.7,4933433G15Rik
ENSMUST00000180534.2,3110083C13Rik
ENSMUST00000180536.1,Zfp87
ENSMUST00000180537.1,Gm10825
ENSMUST00000180539.1,Fbxo31
ENSMUST00000180540.1,Gm7952
ENSMUST00000180542.1,Gm26620
ENSMUST00000180543.7,Cdc20b
ENSMUST00000180544.2,Zfp950
ENSMUST00000180545.1,Ssh2
ENSMUST00000180546.1,Gm26633
ENSMUST00000180547.1,9530082P21Rik
ENSMUST00000180548.1,Map1lc3b
ENSMUST00000180549.2,Trav6-3
ENSMUST00000180550.1,Gm26533
ENSMUST00000180554.1,Ssh2
ENSMUST00000180555.1,AW047730
ENSMUST00000180557.5,4933405D12Rik
ENSMUST00000180558.8,F630040K05Rik
ENSMUST00000180559.1,Gm26558
ENSMUST00000180562.1,Gm9873
ENSMUST00000180563.9,Snhg5
ENSMUST00000180564.1,Gm18709
ENSMUST00000180565.1,Wscd2
ENSMUST00000180567.7,2810429I04Rik
ENSMUST00000180568.1,Gm21304
ENSMUST00000180569.1,9330179D12Rik
ENSMUST00000180570.1,G730003C15Rik
ENSMUST00000180571.1,4933433F19Rik
ENSMUST00000180572.1,Agrn
ENSMUST00000180573.1,Plxnc1
ENSMUST00000180574.1,4933433G15Rik
ENSMUST00000180576.2,Gm16596
ENSMUST00000180577.1,Snrnp40
ENSMUST00000180579.1,D330041H03Rik
ENSMUST00000180580.8,Zfp874a
ENSMUST00000180582.7,Gm3764
ENSMUST00000180585.2,Gm17473
ENSMUST00000180586.2,Gm26770
ENSMUST00000180587.7,Tnfsfm13
ENSMUST00000180588.1,Tmem178b
ENSMUST00000180589.1,Pantr2
ENSMUST00000180591.1,Gm26801
ENSMUST00000180592.1,Gm26652
ENSMUST00000180593.1,Gm26871
ENSMUST00000180594.5,4921504A21Rik
ENSMUST00000180596.1,Platr5
ENSMUST00000180597.2,Gm26747
ENSMUST00000180598.2,Gm10516
ENSMUST00000180599.1,Gm10287
ENSMUST00000180600.1,Gm3650
ENSMUST00000180601.5,9230114K14Rik
ENSMUST00000180602.7,Gm26893
ENSMUST00000180603.7,Gm16958
ENSMUST00000180604.1,4930556M19Rik
ENSMUST00000180609.1,A330032B11Rik
ENSMUST00000180610.7,Mir124a-1hg
ENSMUST00000180611.7,Dmxl1
ENSMUST00000180612.2,9330175E14Rik
ENSMUST00000180615.7,Gm26655
ENSMUST00000180616.3,5031434O11Rik
ENSMUST00000180617.1,A630072L19Rik
ENSMUST00000180618.1,Mospd4
ENSMUST00000180622.1,Mir100hg
ENSMUST00000180623.1,Gm2061
ENSMUST00000180626.1,Elmo1
ENSMUST00000180627.1,Gm26897
ENSMUST00000180629.1,Rpl31-ps7
ENSMUST00000180630.1,Gm26532
ENSMUST00000180631.1,4930445N18Rik
ENSMUST00000180632.1,4930532G15Rik
ENSMUST00000180633.1,4933406F09Rik
ENSMUST00000180634.1,4930467D21Rik
ENSMUST00000180635.7,Gm3764
ENSMUST00000180636.7,Slc35a5
ENSMUST00000180637.1,Platr30
ENSMUST00000180638.2,3110045C21Rik
ENSMUST00000180639.2,A330009N23Rik
ENSMUST00000180640.2,Gm26828
ENSMUST00000180643.2,2310015A10Rik
ENSMUST00000180645.1,Gm26556
ENSMUST00000180646.7,Rpgrip1
ENSMUST00000180647.1,Gm6756
ENSMUST00000180648.7,Raet1e
ENSMUST00000180649.1,A130051J06Rik
ENSMUST00000180650.2,Gm26761
ENSMUST00000180652.2,Gm26725
ENSMUST00000180653.2,Platr31
ENSMUST00000180654.1,Gm12033
ENSMUST00000180655.1,Gm5262
ENSMUST00000180657.1,Senp1
ENSMUST00000180658.1,Gm16531
ENSMUST00000180661.1,Gm26607
ENSMUST00000180662.2,Gm2990
ENSMUST00000180663.7,D430036J16Rik
ENSMUST00000180664.1,Gm21293
ENSMUST00000180667.2,Mirt1
ENSMUST00000180668.1,Gm2670
ENSMUST00000180670.2,Gm10687
ENSMUST00000180671.1,Gm4419
ENSMUST00000180672.1,Gm26570
ENSMUST00000180673.1,Zfa-ps
ENSMUST00000180676.1,Gm2449
ENSMUST00000180677.1,1190005I06Rik
ENSMUST00000180678.7,Ms4a19
ENSMUST00000180680.1,Gm26577
ENSMUST00000180682.1,Gm16973
ENSMUST00000180683.1,Gm26731
ENSMUST00000180685.1,Gm26797
ENSMUST00000180686.1,Gm26839
ENSMUST00000180687.2,Trav6d-5
ENSMUST00000180688.1,Metap2
ENSMUST00000180689.7,Pantr1
ENSMUST00000180690.1,2500002B13Rik
ENSMUST00000180691.2,Gm26852
ENSMUST00000180692.2,Gm6763
ENSMUST00000180693.7,5830432E09Rik
ENSMUST00000180695.1,4732414G09Rik
ENSMUST00000180696.2,Gm2824
ENSMUST00000180697.1,E030030I06Rik
ENSMUST00000180698.2,2810029C07Rik
ENSMUST00000180699.1,Gm26550
ENSMUST00000180700.8,Gm2694
ENSMUST00000180701.2,4930500F10Rik
ENSMUST00000180704.2,Cdiptos
ENSMUST00000180705.1,2900076A07Rik
ENSMUST00000180706.7,Gm2042
ENSMUST00000180707.7,Gm2042
ENSMUST00000180708.2,4932441J04Rik
ENSMUST00000180709.2,4930426I24Rik
ENSMUST00000180711.2,Trav6-4
ENSMUST00000180712.7,9330159M07Rik
ENSMUST00000180714.1,Rps19-ps8
ENSMUST00000180715.2,Gm26646
ENSMUST00000180716.7,Senp1
ENSMUST00000180717.2,Trav6d-4
ENSMUST00000180719.1,Gm26520
ENSMUST00000180720.1,Gm2539
ENSMUST00000180721.1,D330041H03Rik
ENSMUST00000180723.7,9430037G07Rik
ENSMUST00000180726.1,E030030I06Rik
ENSMUST00000180727.7,Gm16794
ENSMUST00000180728.1,Gm26877
ENSMUST00000180729.1,Gm26543
ENSMUST00000180730.2,9930014A18Rik
ENSMUST00000180731.1,Platr6
ENSMUST00000180733.1,Mm2pr
ENSMUST00000180735.2,D930030I03Rik
ENSMUST00000180737.1,A930007I19Rik
ENSMUST00000180738.2,Gm17529
ENSMUST00000180739.1,Metap2
ENSMUST00000180740.1,Gm26608
ENSMUST00000180741.2,Gm16630
ENSMUST00000180744.1,Gm26729
ENSMUST00000180745.1,Rps19-ps5
ENSMUST00000180746.1,Tdpoz9
ENSMUST00000180749.1,Gm26903
ENSMUST00000180750.7,9530052E02Rik
ENSMUST00000180751.1,4732463B04Rik
ENSMUST00000180752.1,Gm16973
ENSMUST00000180753.1,Gm2366
ENSMUST00000180755.1,Gm5559
ENSMUST00000180756.1,Gm26557
ENSMUST00000180759.1,Gm5432
ENSMUST00000180761.2,Gm26705
ENSMUST00000180762.1,Nudt22
ENSMUST00000180763.1,Gm26666
ENSMUST00000180764.2,Gm26820
ENSMUST00000180765.1,Nudt22
ENSMUST00000180767.1,Elmo1
ENSMUST00000180768.1,B020031M17Rik
ENSMUST00000180769.1,Gm7784
ENSMUST00000180770.2,Gm26674
ENSMUST00000180774.1,Gm26871
ENSMUST00000180777.2,A330048O09Rik
ENSMUST00000180778.1,Gm26813
ENSMUST00000180779.1,5430416N02Rik
ENSMUST00000180780.2,Gm16897
ENSMUST00000180781.1,Gm2539
ENSMUST00000180783.7,9330159M07Rik
ENSMUST00000180785.1,Gm26612
ENSMUST00000180786.1,Slc46a1
ENSMUST00000180787.2,Gm18336
ENSMUST00000180788.7,Gm8246
ENSMUST00000180789.2,Gata6os
ENSMUST00000180791.1,4731419I09Rik
ENSMUST00000180792.7,Snx29
ENSMUST00000180794.1,Gm5976
ENSMUST00000180795.1,Gm26587
ENSMUST00000180796.1,5033426O07Rik
ENSMUST00000180797.1,Platr23
ENSMUST00000180799.2,Gm20033
ENSMUST00000180800.1,D130020L05Rik
ENSMUST00000180801.2,Gm26554
ENSMUST00000180802.1,Gm20109
ENSMUST00000180803.7,Gm2042
ENSMUST00000180804.2,A530020G20Rik
ENSMUST00000180806.8,Gm2694
ENSMUST00000180807.2,Gm26861
ENSMUST00000180808.2,6430562O15Rik
ENSMUST00000180809.2,Gm26640
ENSMUST00000180811.1,9330179D12Rik
ENSMUST00000180812.2,Gm10390
ENSMUST00000180813.1,Gm26712
ENSMUST00000180815.1,4930471D02Rik
ENSMUST00000180816.1,Gm26647
ENSMUST00000180818.1,Mir100hg
ENSMUST00000180820.7,Tmem147os
ENSMUST00000180822.1,BC001981
ENSMUST00000180824.2,9430065F17Rik
ENSMUST00000180829.7,Ccdc136
ENSMUST00000180830.2,1300002E11Rik
ENSMUST00000180831.2,4930467K11Rik
ENSMUST00000180833.1,4933429H19Rik
ENSMUST00000180835.1,6030442K20Rik
ENSMUST00000180836.7,2810429I04Rik
ENSMUST00000180837.1,9330185C12Rik
ENSMUST00000180839.2,Gm17276
ENSMUST00000180840.7,Metap2
ENSMUST00000180842.1,9330136K24Rik
ENSMUST00000180843.1,Ano4
ENSMUST00000180845.7,Myh13
ENSMUST00000180848.1,Gm26629
ENSMUST00000180850.2,Gm26682
ENSMUST00000180852.1,2610037D02Rik
ENSMUST00000180853.1,B430219N15Rik
ENSMUST00000180855.1,Hnrnpr
ENSMUST00000180856.1,Cox4i1
ENSMUST00000180857.1,Gm26590
ENSMUST00000180858.2,D630011A20Rik
ENSMUST00000180860.2,Gm6277
ENSMUST00000180862.2,Gm26872
ENSMUST00000180865.2,Gm9917
ENSMUST00000180867.7,Gm3194
ENSMUST00000180869.1,A430105J06Rik
ENSMUST00000180870.1,Gm26592
ENSMUST00000180871.1,Gm26800
ENSMUST00000180872.8,Crtam
ENSMUST00000180874.7,C030034L19Rik
ENSMUST00000180875.1,Gm26876
ENSMUST00000180876.3,Rian
ENSMUST00000180877.1,A530083I20Rik
ENSMUST00000180878.7,9530036O11Rik
ENSMUST00000180879.7,2900076A07Rik
ENSMUST00000180881.2,Mir9-3hg
ENSMUST00000180882.7,Gm26555
ENSMUST00000180884.7,Nkain1
ENSMUST00000180885.1,Rpl31-ps18
ENSMUST00000180886.2,Tmem178b
ENSMUST00000180887.1,B3galt1
ENSMUST00000180888.1,Gm9499
ENSMUST00000180889.7,Gm21312
ENSMUST00000180890.1,Gm26585
ENSMUST00000180894.1,A230107N01Rik
ENSMUST00000180896.7,1600020E01Rik
ENSMUST00000180899.1,Gm26833
ENSMUST00000180900.1,Gm6345
ENSMUST00000180901.7,Rpgrip1
ENSMUST00000180902.1,3300005D01Rik
ENSMUST00000180904.1,Gm10556
ENSMUST00000180905.2,1500002F19Rik
ENSMUST00000180906.1,1110046J04Rik
ENSMUST00000180908.8,9430065F17Rik
ENSMUST00000180909.1,Emc8
ENSMUST00000180912.5,Gm20033
ENSMUST00000180913.1,Gm26743
ENSMUST00000180914.1,B230323A14Rik
ENSMUST00000180915.1,Gm7672
ENSMUST00000180917.8,Dleu2
ENSMUST00000180921.1,A330033J07Rik
ENSMUST00000180922.1,Gm26672
ENSMUST00000180923.1,1700007L15Rik
ENSMUST00000180924.7,3300005D01Rik
ENSMUST00000180926.2,Gm26604
ENSMUST00000180928.1,E030037K01Rik
ENSMUST00000180929.1,Rp31-ps19
ENSMUST00000180930.1,Gm26793
ENSMUST00000180931.1,Gm26672
ENSMUST00000180932.2,1700022N22Rik
ENSMUST00000180933.2,9030407P20Rik
ENSMUST00000180934.7,Gm3033
ENSMUST00000180935.1,Usp46os2
ENSMUST00000180937.1,1700026J14Rik
ENSMUST00000180938.2,Trav21-dv12
ENSMUST00000180939.1,4930562C15Rik
ENSMUST00000180940.1,Gm11353
ENSMUST00000180941.2,2310026I22Rik
ENSMUST00000180942.1,Gm26791
ENSMUST00000180944.7,Gm26680
ENSMUST00000180947.1,Gm26509
ENSMUST00000180948.1,4930563E18Rik
ENSMUST00000180949.7,Apol11b
ENSMUST00000180950.1,Gm26991
ENSMUST00000180951.2,D130017N08Rik
ENSMUST00000180952.7,Carf
ENSMUST00000180953.1,5330439K02Rik
ENSMUST00000180954.1,Gm7337
ENSMUST00000180955.1,Gm2824
ENSMUST00000180957.1,1700034B16Rik
ENSMUST00000180958.1,Gm17690
ENSMUST00000180962.1,Gm19705
ENSMUST00000180964.2,1700015O11Rik
ENSMUST00000180965.1,Gm26893
ENSMUST00000180966.1,Gapdh-ps15
ENSMUST00000180967.2,2310043M15Rik
ENSMUST00000180970.2,Gm26865
ENSMUST00000180971.1,9230104M06Rik
ENSMUST00000180972.2,Trav12-2
ENSMUST00000180973.1,Gm3809
ENSMUST00000180974.1,C920006O11Rik
ENSMUST00000180975.2,Srrm2
ENSMUST00000180977.2,9030407P20Rik
ENSMUST00000180978.2,Olfr1432
ENSMUST00000180979.1,Fbxo31
ENSMUST00000180980.1,Gm26552
ENSMUST00000180981.1,Gm26642
ENSMUST00000180982.1,9430037G07Rik
ENSMUST00000180983.1,2900076A07Rik
ENSMUST00000180984.1,Gm3764
ENSMUST00000180986.7,A930007I19Rik
ENSMUST00000180987.1,6230400D17Rik
ENSMUST00000180988.1,Gm26912
ENSMUST00000180989.3,Gm26626
ENSMUST00000180990.2,Gm16387
ENSMUST00000180991.2,Mir155hg
ENSMUST00000180993.1,Gm26795
ENSMUST00000180995.2,Gm16701
ENSMUST00000180996.1,AY702103
ENSMUST00000180997.2,BC065403
ENSMUST00000180999.1,Gm16892
ENSMUST00000181001.7,Obox1
ENSMUST00000181005.1,4632411P08Rik
ENSMUST00000181006.1,Gm26875
ENSMUST00000181007.1,Gm26886
ENSMUST00000181008.2,Gm16617
ENSMUST00000181009.1,Metap2
ENSMUST00000181011.1,Gm11395
ENSMUST00000181013.1,Gm26680
ENSMUST00000181014.7,D330041H03Rik
ENSMUST00000181015.7,Gm26630
ENSMUST00000181016.2,Platr5
ENSMUST00000181017.7,Rpgrip1
ENSMUST00000181018.2,Gm26576
ENSMUST00000181020.8,Jpx
ENSMUST00000181021.1,AI849053
ENSMUST00000181023.1,Nufip2
ENSMUST00000181025.1,Gm26661
ENSMUST00000181026.1,Cox4i1
ENSMUST00000181027.1,Myh13
ENSMUST00000181028.1,Gm26628
ENSMUST00000181029.2,E230001N04Rik
ENSMUST00000181030.2,Gm4890
ENSMUST00000181031.1,Gm2042
ENSMUST00000181032.1,A930029G22Rik
ENSMUST00000181033.7,Gm26552
ENSMUST00000181034.2,C330013E15Rik
ENSMUST00000181035.1,Gm18828
ENSMUST00000181036.1,Gm4340
ENSMUST00000181038.2,Trav14d-1
ENSMUST00000181039.7,Jsrp1
ENSMUST00000181041.1,Gm26739
ENSMUST00000181042.1,Dmxl1
ENSMUST00000181043.7,9330111N05Rik
ENSMUST00000181044.1,A930038B10Rik
ENSMUST00000181045.7,4933404O12Rik
ENSMUST00000181047.6,2610316D01Rik
ENSMUST00000181050.1,A230020J21Rik
ENSMUST00000181051.2,Gm2574
ENSMUST00000181053.2,Gm49291
ENSMUST00000181054.2,A830009L08Rik
ENSMUST00000181055.1,A230087F16Rik
ENSMUST00000181058.1,Gm5106
ENSMUST00000181059.7,Gm21304
ENSMUST00000181060.1,Gm26871
ENSMUST00000181062.7,Agrn
ENSMUST00000181063.1,Gm11960
ENSMUST00000181064.1,Gm26588
ENSMUST00000181066.1,Gm26802
ENSMUST00000181067.1,Gm26658
ENSMUST00000181070.2,A530020G20Rik
ENSMUST00000181071.7,Zfp429
ENSMUST00000181073.8,B230208H11Rik
ENSMUST00000181074.1,Ankdd1b
ENSMUST00000181076.1,Gm26645
ENSMUST00000181079.1,Ptma-ps1
ENSMUST00000181083.5,9630001P10Rik
ENSMUST00000181085.1,Gm10425
ENSMUST00000181088.3,Olfr884
ENSMUST00000181089.1,Gm26655
ENSMUST00000181090.7,1110019D14Rik
ENSMUST00000181091.7,Metap2
ENSMUST00000181092.2,Gm26796
ENSMUST00000181093.1,AI115009
ENSMUST00000181094.1,A930012L18Rik
ENSMUST00000181095.1,Gm26655
ENSMUST00000181098.1,D030068K23Rik
ENSMUST00000181099.1,Gm9917
ENSMUST00000181100.1,Raxos1
ENSMUST00000181101.1,Gm26779
ENSMUST00000181102.1,Gm9903
ENSMUST00000181103.1,Gm4211
ENSMUST00000181104.1,Metap2
ENSMUST00000181106.2,Gm26737
ENSMUST00000181107.1,9530059O14Rik
ENSMUST00000181108.1,Cbx3-ps6
ENSMUST00000181109.2,Gm27042
ENSMUST00000181110.1,4930507D05Rik
ENSMUST00000181111.7,Emc8
ENSMUST00000181112.2,Gm26549
ENSMUST00000181113.1,Gm26562
ENSMUST00000181114.5,1700028E10Rik
ENSMUST00000181115.1,Gm8357
ENSMUST00000181116.1,Gm26630
ENSMUST00000181117.7,Cdc20b
ENSMUST00000181118.1,Gm6556
ENSMUST00000181120.1,Gm26632
ENSMUST00000181121.7,9530026P05Rik
ENSMUST00000181122.2,4833422M21Rik
ENSMUST00000181123.1,Gm26618
ENSMUST00000181124.1,1700125G22Rik
ENSMUST00000181126.1,Gm26673
ENSMUST00000181127.2,Gm26879
ENSMUST00000181128.1,1810019N24Rik
ENSMUST00000181130.1,Rpl31-ps16
ENSMUST00000181132.1,Gm26807
ENSMUST00000181133.2,1700030M09Rik
ENSMUST00000181134.1,Gm3764
ENSMUST00000181136.1,Gm27018
ENSMUST00000181137.1,4930526L06Rik
ENSMUST00000181139.1,Gm16794
ENSMUST00000181142.1,9030616G12Rik
ENSMUST00000181143.1,B230104I21Rik
ENSMUST00000181145.7,9530026P05Rik
ENSMUST00000181146.2,Gm26634
ENSMUST00000181147.1,1110020A21Rik
ENSMUST00000181148.2,C430039J16Rik
ENSMUST00000181149.1,B230354K17Rik
ENSMUST00000181150.1,Ptms
ENSMUST00000181153.1,Gm26810
ENSMUST00000181154.1,Apol11b
ENSMUST00000181155.3,Carmn
ENSMUST00000181157.7,Gm26650
ENSMUST00000181158.1,Zfp85os
ENSMUST00000181159.7,Gm2694
ENSMUST00000181160.2,Gm9530
ENSMUST00000181161.1,Snrnp40
ENSMUST00000181162.2,Gm7389
ENSMUST00000181163.1,Gm20865
ENSMUST00000181164.7,2900076A07Rik
ENSMUST00000181166.2,Gm8764
ENSMUST00000181167.2,Gm16675
ENSMUST00000181168.1,B430218F22Rik
ENSMUST00000181170.1,B930036N10Rik
ENSMUST00000181171.3,Gm10731
ENSMUST00000181172.1,Cox4i1
ENSMUST00000181173.1,Gm3839
ENSMUST00000181174.1,D630044L22Rik
ENSMUST00000181176.2,Gm26688
ENSMUST00000181177.1,Slc35a5
ENSMUST00000181178.1,Gm26814
ENSMUST00000181179.4,Gm8764
ENSMUST00000181181.1,Gapdh-ps16
ENSMUST00000181182.1,Rpl31-ps21
ENSMUST00000181183.2,Celrr
ENSMUST00000181184.1,4930544I03Rik
ENSMUST00000181185.1,Gm47512
ENSMUST00000181188.1,Rnf170-ps
ENSMUST00000181189.2,2310010J17Rik
ENSMUST00000181190.2,4933404O12Rik
ENSMUST00000181192.1,Gm20619
ENSMUST00000181193.1,Gm26519
ENSMUST00000181194.1,Gm26709
ENSMUST00000181195.1,E030044B06Rik
ENSMUST00000181197.1,Gm26783
ENSMUST00000181200.1,Gm26815
ENSMUST00000181201.1,Gm7713
ENSMUST00000181202.1,9530036O11Rik
ENSMUST00000181204.1,4930594M17Rik
ENSMUST00000181205.1,Gm20909
ENSMUST00000181206.1,4930509G22Rik
ENSMUST00000181208.1,Rpgrip1
ENSMUST00000181209.1,6030443J06Rik
ENSMUST00000181210.2,Trav6-5
ENSMUST00000181211.1,Gm17552
ENSMUST00000181214.3,Mir100hg
ENSMUST00000181215.1,Gm17508
ENSMUST00000181216.1,Gm26893
ENSMUST00000181217.7,Metap2
ENSMUST00000181220.1,Gm17597
ENSMUST00000181222.6,Gm16754
ENSMUST00000181223.7,C920009B18Rik
ENSMUST00000181224.1,AU020206
ENSMUST00000181225.1,1110019D14Rik
ENSMUST00000181226.7,A330023F24Rik
ENSMUST00000181227.1,Gm26716
ENSMUST00000181229.1,Gm16677
ENSMUST00000181230.1,4833428L15Rik
ENSMUST00000181231.1,Fendrr
ENSMUST00000181233.1,Rps19-ps6
ENSMUST00000181234.1,AI606473
ENSMUST00000181235.2,4833412C05Rik
ENSMUST00000181236.7,Metap2
ENSMUST00000181238.1,2310001H17Rik
ENSMUST00000181239.1,Gm21312
ENSMUST00000181240.2,Gm26560
ENSMUST00000181244.1,Plxnc1
ENSMUST00000181246.1,Zfp273
ENSMUST00000181247.2,Gm17501
ENSMUST00000181249.1,Gm7928
ENSMUST00000181252.1,4833422M21Rik
ENSMUST00000181253.9,Rian
ENSMUST00000181255.1,Gm17638
ENSMUST00000181256.1,Gm2907
ENSMUST00000181258.1,Gm26811
ENSMUST00000181259.7,D330041H03Rik
ENSMUST00000181261.1,Tnfsf12
ENSMUST00000181263.1,Pafah1b1-ps1
ENSMUST00000181264.1,2900076A07Rik
ENSMUST00000181267.1,Gm26795
ENSMUST00000181268.1,4930511A02Rik
ENSMUST00000181269.2,Redrum
ENSMUST00000181272.1,Gm17644
ENSMUST00000181273.6,A330023F24Rik
ENSMUST00000181274.1,Platr22
ENSMUST00000181275.1,Gm16982
